id,title,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1vZTgn4JXWMahR8r99ug5H,The Way We Were,Barbra Streisand,0.264,0.32,9,-11.716,1,0.885,0.00141,0.134,0.171,138.108,211093,3
5M9TH1OD92fWsWqp5we4mY,All in Love Is Fair,Barbra Streisand,0.263,0.266,2,-12.228,1,0.887,0.000663,0.0933,0.0712,84.469,229507,4
29hBRadFZf9QTGRHZmxm65,One Week,Barenaked Ladies,0.702,0.898,9,-6.003,1,0.00854,0.000154,0.0917,0.731,112.845,169760,4
6lOF261K1uiPZgKtureE90,Ships,Barry Manilow,0.288,0.356,1,-8.264,1,0.719,0.0,0.128,0.107,125.808,248733,4
567mtwGAxyinU8hpLOelSF,This One's for You,Barry Manilow,0.342,0.423,11,-7.289,0,0.55,4.54e-05,0.48,0.369,125.608,209133,4
3mWpUEBYnv9SIFWfixSJFx,"Can't Get Enough Of Your Love, Babe",Barry White,0.729,0.78,5,-7.604,1,0.114,0.106,0.0759,0.795,111.833,274000,4
1p5jtupWpNUuHB9iUenTrx,I've Got So Much To Give,Barry White,0.391,0.27,10,-14.356,1,0.0384,0.000216,0.0948,0.249,106.282,497427,3
6kOjNVGh1Gapc7224d20Ym,"You're The First, The Last, My Everything",Barry White,0.636,0.72,5,-6.504,1,0.00722,0.000398,0.139,0.801,130.948,212867,4
1loMHOGpWEgh1cFvpoSZf0,Good Luck,Lisa Kekaula,0.57,0.969,5,-3.092,1,0.065,3.14e-06,0.592,0.306,154.07,282307,4
1lLacHBitnE9H4bdN3CefH,Red Alert,Basement Jaxx,0.668,0.93,10,-4.13,0,0.0469,0.00703,0.589,0.801,126.853,257400,4
0TOrK1IFmjgyLMXNHjFkyg,Jus 1 Kiss,Basement Jaxx,0.63,0.94,8,-4.957,1,0.000232,0.647,0.101,0.684,125.851,266040,4
3cJh89D0za2SW705fNBo3b,Where's Your Head At,Basement Jaxx,0.61,0.918,0,-4.817,1,6.42e-05,0.0853,0.273,0.415,127.864,285533,4
2mCdUU4boaUV4zWBSgEJgi,Oh My Gosh,Basement Jaxx,0.772,0.717,1,-7.269,1,0.0112,0.0942,0.299,0.887,126.992,237267,4
08DeDU0qAaNSZ36YVCsBJW,Do Your Thing,Basement Jaxx,0.677,0.96,11,-3.685,0,0.0325,0.287,0.138,0.791,124.923,259600,4
7BxmI8dRehWmhyFBjPxUg9,Cruising For Bruising,Basia,0.782,0.522,5,-14.896,0,0.0907,0.00224,0.032,0.978,120.057,249827,4
1WmDtKY1clNiRdc5xY8Bms,Kick in the Eye,Bauhaus,0.641,0.545,7,-15.89,1,0.0327,0.000203,0.0507,0.852,121.929,220160,4
78zYiMv9yNTHgmm6kaUPCm,Saturday Night,Bay City Rollers,0.514,0.681,7,-10.026,1,0.199,0.0356,0.0745,0.913,136.821,174400,4
3HynI3fAnfydE5hwvcPpdQ,Dynomite,Bazuka,0.672,0.683,0,-14.134,1,0.124,0.772,0.314,0.959,101.91,309467,4
1hcMfYTsRTC4hIKbfosxjz,I Can Hear Music,The Beach Boys,0.511,0.603,2,-7.637,1,0.0385,1.67e-06,0.142,0.685,128.336,157293,4
3mXexrmtPJ1KdWN37rYePx,I Get Around,The Beach Boys,0.388,0.63,9,-6.292,0,0.32,0.0,0.0738,0.774,145.931,133760,4
7hdbQNigA52n0aeHMXlPJI,Please Let Me Wonder,The Beach Boys,0.516,0.51,5,-10.779,1,0.126,1.16e-05,0.243,0.593,113.88,171080,4
2ulPFs59dOCrd6JLkvNIJR,When I Grow Up (To Be a Man),The Beach Boys,0.411,0.5,8,-9.215,1,0.496,0.0,0.111,0.833,147.359,125413,4
6ChwVihLdousRshyZdF277,It's O.K. - Remastered 2012,The Beach Boys,0.626,0.572,9,-8.081,1,0.0922,2.19e-06,0.0862,0.886,120.148,132107,4
4qvdAp6MMl59RjaTOti9QD,"Help Me, Rhonda",The Beach Boys,0.519,0.707,1,-7.483,1,0.106,1.21e-06,0.167,0.83,139.684,167507,4
4T5SR1krNuVLOnxSjYb8nW,"Fun, Fun, Fun",The Beach Boys,0.52,0.701,3,-8.953,1,0.222,0.0,0.107,0.965,154.177,136760,4
75n4POBkn8K89gf0tnqTQf,"Dance, Dance, Dance",The Beach Boys,0.508,0.844,3,-7.03,1,0.218,2.36e-06,0.0607,0.55,148.202,124147,4
5RSQKtG1KNwrzFMEePpjt6,"Caroline, No - Mono",The Beach Boys,0.402,0.426,10,-9.662,0,0.775,6.12e-06,0.175,0.641,75.866,173933,4
2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice,The Beach Boys,0.392,0.629,5,-7.056,1,0.718,3.76e-06,0.129,0.72,124.511,153205,4
60c9YLRW2p9o0Dnc48cZoc,Surf's Up,The Beach Boys,0.335,0.408,0,-9.125,0,0.676,9.6e-06,0.238,0.326,99.182,252267,4
6aU6a9tdn2vHhnPGlboFZX,Good Vibrations,The Beach Boys,0.414,0.528,1,-7.733,1,0.0495,0.00026,0.117,0.335,74.627,255400,4
7BO7ZbaEmgCSSp3znPMxN4,Heroes And Villains - Remastered 2001,The Beach Boys,0.426,0.583,1,-7.442,1,0.524,4.05e-06,0.147,0.232,116.803,219307,1
2KOt2JrCB720UxIbyzweQo,Barbara Ann,The Beach Boys,0.581,0.669,6,-3.659,1,0.19,0.0,0.243,0.926,78.073,133893,4
1AJ5F0FMTC3yFU3ocjy1gE,Surfer Girl - Remastered 2001,The Beach Boys,0.522,0.37,2,-8.364,1,0.651,0.0,0.142,0.653,105.826,148533,3
75WMOzv7195ziyx0qEw1yE,Little Deuce Coupe - Remastered,The Beach Boys,0.665,0.701,8,-6.607,1,0.622,6.48e-05,0.141,0.977,133.853,100933,1
4kIYRtgbZyPzAWSFLdlajW,Surfin' Safari - Mono/Remastered 2001,The Beach Boys,0.542,0.785,9,-5.251,1,0.795,2.3e-05,0.102,0.967,158.37,126640,4
5Phhw1cIA41fyoXABRBaZs,Wild Honey - Remastered 2001,The Beach Boys,0.535,0.596,7,-7.267,1,0.0857,0.000372,0.334,0.76,121.392,160000,4
1TzfQ8Ap85Uh6F9jclOxR5,She's On It,Beastie Boys,0.7,0.939,9,-5.272,0,0.0371,0.000923,0.247,0.773,140.685,258400,4
2BN1dcj90FSgWjf7rpFdnN,Jimmy James - Original Original Version,Beastie Boys,0.796,0.652,9,-15.608,0,0.27,0.885,0.592,0.75,97.898,221667,4
5ulZo7nk3MByXLvja3NCAc,Hey Ladies,Beastie Boys,0.949,0.728,1,-10.653,1,0.286,0.0,0.0465,0.795,101.718,227773,4
0pNeVovbiZHkulpGeOx1Gj,Something - Remastered 2009,The Beatles,0.396,0.338,0,-10.872,1,0.198,2.62e-06,0.138,0.377,133.522,182293,4
6hLY3Tz1Xt5kBuKNDTs4ib,Free As A Bird - Anthology 1 Version,The Beatles,0.474,0.503,9,-9.074,1,0.0438,0.016,0.153,0.457,72.323,265293,4
3UDmHZcBTQp8Iu8droNtUl,Revolution - Remastered 2009,The Beatles,0.407,0.834,6,-9.224,1,0.0734,0.00021,0.241,0.71,121.38,205293,4
3evG0BIqEFMMP7lVJh1cSf,Don't Let Me Down - Remastered 2009,The Beatles,0.593,0.289,4,-11.049,1,0.568,0.000829,0.0928,0.733,77.119,215733,4
71LsKf3xISiOlY1mj7FFPP,Happiness Is A Warm Gun - Remastered 2009,The Beatles,0.431,0.54,9,-9.6,0,0.523,1.34e-06,0.169,0.44,139.288,164547,4
3pU1CUgPiFfxPCpscwIwQR,I Should Have Known Better - Remastered 2009,The Beatles,0.682,0.444,7,-7.689,1,0.257,0.0,0.115,0.91,130.704,163080,4
1hgvykolO4kBIEozATmpyj,If I Fell - Remastered 2009,The Beatles,0.665,0.31,2,-8.928,1,0.68,0.0,0.0877,0.568,108.211,139467,4
4F1AgKpuFRMLEgtPETVwZk,You've Got To Hide Your Love Away - Remastered 2009,The Beatles,0.398,0.392,7,-9.05,1,0.207,0.0,0.102,0.378,184.267,129120,3
7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,0.443,0.403,0,-8.339,1,0.631,0.0,0.111,0.41,143.462,243027,4
6Pq9MmkDQYZiiCDpxnvrf6,I Am The Walrus - Remastered 2009,The Beatles,0.401,0.556,2,-10.532,1,0.0828,0.000359,0.589,0.654,85.206,275867,4
0JBvtprXP2Z0LP3jmzA7Xp,"Baby, You're A Rich Man - Remastered 2009",The Beatles,0.619,0.625,7,-9.635,1,0.0119,1.05e-06,0.152,0.467,96.751,181307,4
6EHuOufBeL6vk3TvVJB5qo,Please Please Me - Remastered 2009,The Beatles,0.527,0.48,4,-9.61,1,0.334,0.0,0.0702,0.706,139.388,120853,4
2ylCrFiBu98SC0vFfaCent,I'm Only Sleeping - Remastered 2009,The Beatles,0.494,0.47,8,-9.599,0,0.21,0.0,0.28,0.698,103.477,180320,4
1kDkaFlmkdEZiVUogaP9OZ,For No One - Remastered 2009,The Beatles,0.483,0.351,1,-10.487,0,0.783,0.0,0.115,0.713,81.208,119813,4
3PjMtNzwhDHqxoKudm6GvF,She's Leaving Home - Remastered 2009,The Beatles,0.381,0.214,4,-11.629,1,0.944,0.0,0.106,0.393,127.581,215160,3
1sjmKmR4u9xDeJHjDCn2bZ,Penny Lane,The Beatles,0.633,0.385,9,-9.967,1,0.411,8.72e-05,0.095,0.647,113.956,182053,4
59BDRwvPlSeld9KjFnFhKN,Don't Talk to Strangers,The Beau Brummels,0.394,0.741,2,-8.239,1,0.551,1.63e-05,0.176,0.602,136.596,142627,4
2muVIlHclQgVUJqcio6pnm,Just a Little - Single Version,The Beau Brummels,0.597,0.608,9,-8.971,0,0.199,0.000122,0.114,0.677,128.076,146787,4
1pT4WXu7mM2MPkjxEU6YIF,Old Red Eyes Is Back - Bonus Track,The Beautiful South,0.437,0.544,7,-10.392,1,0.143,0.0,0.395,0.525,147.812,215827,4
5r9WJVe1yhJx9ZUg30XEHQ,Think I'm In Love,Beck,0.873,0.609,10,-6.336,1,0.0104,0.582,0.0999,0.86,129.867,199427,4
33G1oMExIGE0FKltZ37auo,Beercan,Beck,0.773,0.607,10,-9.505,0,0.00367,0.00599,0.0953,0.575,109.002,240320,4
0RRCScyxtEzvMOL3CQkNCI,Nobody's Fault But My Own,Beck,0.377,0.324,2,-10.5,0,0.661,0.000169,0.126,0.142,109.126,302133,4
1flci5s2ER4nP40d5Cf4Nj,The New Pollution,Beck,0.676,0.798,1,-6.705,1,0.0599,0.0923,0.329,0.848,132.092,219507,4
7jPZO6Xm4opMtXZEH88XbD,Jack-Ass,Beck,0.707,0.527,2,-7.052,1,0.184,0.0,0.0788,0.853,106.681,241173,4
3Pdjem5pj41gilOgXqkNtL,Where It's At,Beck,0.68,0.671,2,-7.142,1,0.169,0.0286,0.076,0.532,96.941,330947,4
7uLKyipL5WfndsHMRSGEUS,Lonely Days,Bee Gees,0.334,0.24,0,-14.5,0,0.662,8.35e-05,0.634,0.37,94.254,225667,4
2rVxsVGLFssDfM5B9BUL0K,Love So Right,Bee Gees,0.575,0.405,4,-13.346,1,0.345,5.91e-05,0.645,0.558,80.983,215493,4
36CKza28wMxYdjdzji7ine,I Started A Joke,Bee Gees,0.31,0.464,7,-8.755,1,0.156,8.94e-06,0.132,0.431,144.775,188307,4
4JjcCdm0RSPuvQWnZyrNkm,Nights On Broadway,Bee Gees,0.573,0.641,5,-9.196,1,0.235,0.00414,0.859,0.613,88.862,271373,4
73V1mhbDb7K0lqlHB82iN5,Love You Inside Out,Bee Gees,0.706,0.516,11,-11.037,0,0.354,4.19e-06,0.205,0.833,94.716,251333,4
74NEN5TosrOFdVmAVvTf4a,Spirits (Having Flown),Bee Gees,0.639,0.586,2,-13.629,1,0.0654,0.000453,0.563,0.934,144.615,319840,4
4zK1pYVKMB13es6Bim0muF,Run To Me,Bee Gees,0.399,0.322,9,-14.021,1,0.474,1.48e-05,0.335,0.33,145.743,191600,4
1jy0RbDHyBMTupSdc98XbG,How Can You Mend A Broken Heart,Bee Gees,0.335,0.262,4,-13.832,1,0.548,0.0,0.0971,0.203,68.82,237827,4
1Kd5Qj9kicqjCw1BjWRzH0,Amor Gitano,Alejandro Fernández,0.491,0.745,4,-5.631,0,0.473,0.0,0.239,0.596,167.875,228413,4
2jyMZT6TMbAGmRrNz8vhtp,I Just Can't Help Believing,B.J. Thomas,0.582,0.266,5,-18.532,1,0.764,0.00045,0.133,0.605,133.558,177227,4
0b7qiL1rLbUUpGXczt7p5T,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,0.637,0.528,4,-11.287,1,0.744,0.0,0.114,0.702,124.806,206067,4
3XOivOd2aml7V10ScG1uuf,Tomorrow Never Comes,B.J. Thomas,0.477,0.359,5,-5.557,1,0.689,0.0,0.0865,0.268,82.473,167240,4
6EA8NmWd3l9C6ycQfbEOnS,My Maria,B.W. Stevenson,0.74,0.622,4,-10.613,1,0.0828,0.00673,0.0577,0.961,121.576,152000,4
1r6Xp7EiQQ7F63HjbFHNJn,Key to the Highway,B.B. King,0.798,0.538,7,-11.412,1,0.328,0.00206,0.182,0.677,81.018,219960,4
4sjLcE0GQ6urc4iUXsUPe9,Kings And Queens,Thirty Seconds To Mars,0.293,0.817,8,-5.432,1,0.0401,3.4e-05,0.13,0.145,165.0,347667,4
6jak4Fou65AgcZoLpNDN74,Rose Marie,Slim Whitman,0.407,0.33,2,-10.093,1,0.755,0.00012,0.291,0.423,124.497,142427,4
5xW1Sukw6SDqic5apwhVLc,The Isle Of Innisfree - Single Version,Bing Crosby,0.28,0.139,4,-14.184,1,0.877,0.0769,0.195,0.366,93.027,180800,5
0jGsoA1LtahiVURWvlXF3s,Feet Up (Pat Him On the Po Po),Guy Mitchell,0.633,0.735,2,-7.35,1,0.689,0.0,0.633,0.955,114.347,161547,4
1W6qRXlZYO13iMTuFedW7B,Forget Me Not,Vera Lynn,0.18,0.298,0,-10.257,1,0.959,0.358,0.337,0.19,64.404,191480,4
7xWksnc7iQZYIEI9WoeMse,Sugarbush (with Frankie Laine),Frankie Laine,0.731,0.404,7,-13.629,1,0.885,0.0,0.195,0.889,112.58,118680,4
1r2jSXgrGeWfnATtlb62CW,The Homing Waltz,Vera Lynn,0.222,0.344,1,-9.676,1,0.98,0.08,0.236,0.322,75.811,163293,3
4Z5BOVNa5mgFGLf16L5W7e,Auf Wiederseh'n Sweetheart,"Sailors, Soldiers & Airmen of Her Majesty's Forces",0.375,0.192,8,-13.354,1,0.938,1.64e-06,0.153,0.232,111.223,156653,4
4SDXrLjJg4NwyabmPvNZIp,Cowpuncher's Cantata,Max Bygraves,0.638,0.199,5,-12.273,0,0.878,3.03e-06,0.157,0.547,132.606,185170,4
2JP92gl658LWf01gDGuY1h,My Love And Devotion (with Percy Faith & His Orchestra),Percy Faith & His Orchestra,0.207,0.169,7,-8.73,1,0.964,4.17e-05,0.104,0.0873,169.632,181840,4
3xt80pRc5al9UtUtspL1j2,Zing A Little Zong,Jane Wyman,0.708,0.311,7,-12.359,1,0.632,0.0,0.561,0.774,132.784,216907,4
52PZ204CpEYEJgThJdQBsC,Britannia Rag,Winifred Atwell,0.658,0.63,1,-13.055,0,0.419,0.924,0.07,0.881,105.319,134000,4
13soKN03OChiprjORXkV5y,Faith Can Move Mountains,Johnnie Ray,0.454,0.21,2,-12.187,1,0.97,0.000371,0.109,0.279,79.165,162640,4
4SPTd48eI5TzgJkbRAMSzw,Walkin' to Missouri,Tony Brent,0.647,0.32,0,-9.373,1,0.943,0.0,0.121,0.804,175.069,170427,4
4ptKV1bDSN4FCQSYLm1GF7,Mercedes Boy - Single Remix Version,Louil Silas Jr.,0.685,0.853,10,-7.075,0,0.0335,0.0211,0.0636,0.968,114.905,235013,4
5bETzPVHt11c82M57szEJV,Here In My Heart,Al Martino,0.21,0.271,1,-9.598,1,0.672,0.341,0.339,0.228,61.278,182560,4
6JUygdnYt24lSMdXqlfSCt,Walkin' My Baby Back Home,Johnnie Ray,0.718,0.0558,2,-19.227,1,0.949,0.0,0.0916,0.598,128.949,140307,5
28pzAaErWyNUHOo4Kazp75,Take My Heart,Al Martino,0.187,0.272,0,-11.423,1,0.847,0.0104,0.212,0.162,106.689,188800,1
054apqJnSwp3FFr9swL0T6,Outside Of Heaven,Eddie Fisher,0.294,0.205,5,-10.038,1,0.959,0.0,0.28,0.174,171.879,158653,3
03MWEMHfSQIfTYUbxDWtEL,Don't Let the Stars Get In Your Eyes (with The Ramblers) - Remastered February 1992,The Ramblers,0.863,0.585,8,-6.648,1,0.693,0.0,0.105,0.963,122.258,160093,4
3z5GAPyJl5FZwOKRRHuTJh,Everything I Have Is Yours,Eddie Fisher,0.279,0.157,3,-8.645,1,0.944,1.06e-06,0.125,0.249,79.856,181333,4
51VKXVmVDv7qEjs24hG1oL,Broken Wings,The Stargazers,0.367,0.256,0,-9.992,1,0.974,8.62e-05,0.11,0.142,90.446,166107,4
4zrRWkZ4io9toiBppQbxRJ,Seven Lonely Days,Gisele MacKenzie,0.639,0.175,3,-13.321,1,0.863,0.0,0.0969,0.694,73.504,141740,4
3cJgmYBjL9BHjqBe331L07,Chicka Boom,Guy Mitchell,0.748,0.631,1,-8.167,1,0.702,0.0,0.37,0.963,97.672,164093,4
1psHZ2A23kT7MmlQ2NE4UT,Wish You Were Here,Eddie Fisher,0.407,0.124,7,-13.424,1,0.922,0.000403,0.0885,0.316,100.981,189309,4
1KawenIjsHQcJAvvI2hJDy,Little Things Mean a Lot (Original Mix),Kitty Kallen,0.384,0.156,8,-12.751,1,0.827,0.0,0.108,0.351,84.934,179148,4
7FUje3mGBeXpua7z4xiUQm,Gilly Gilly Ossenfeffer Katzenellenbogen by the Sea,Max Bygraves,0.573,0.233,3,-13.668,1,0.747,0.0,0.102,0.413,125.82,190347,4
1g12Wj3ipUGT5ezSciWyeo,Am I A Toy Or Treasure,Kay Starr,0.481,0.287,7,-10.228,1,0.728,0.0,0.0364,0.624,125.524,149067,5
0gxpt81ZzaX0x72k1NOojB,I Need You Now - 2001 Remastered,Eddie Fisher,0.6,0.202,0,-11.021,1,0.903,0.0,0.35,0.74,118.224,149093,3
2DCTWuzpfTOjj8lRLm6oz4,(And The) Pictures In The Sky,Medicine Head,0.787,0.537,10,-11.759,0,0.755,0.0287,0.0923,0.804,112.357,156080,4
6qYmf2NjhDfsF7x5U5DUOf,Another Day - 2012 Remaster,Linda McCartney,0.701,0.335,7,-13.534,1,0.293,0.00845,0.0872,0.824,122.239,222533,3
05wvXK5IW9CjFQToL0N7Go,The Back Seat Of My Car - 2012 Remaster,Linda McCartney,0.263,0.589,10,-7.71,1,0.743,0.00922,0.226,0.491,80.595,270933,4
55k9oApH5xcOuZ6WGUurWi,Back Street Luv - 2018 Remaster,Curved Air,0.387,0.667,0,-9.734,0,0.00236,0.0185,0.0352,0.438,148.159,217827,4
3XLeGkYI3ekR5ByhrNauEN,Bangla Desh - Bonus Track,George Harrison,0.485,0.8,9,-8.663,0,0.301,0.000289,0.207,0.569,95.141,237027,4
0zAr5DOACdbJQHRYfPRvWn,Bitch,The Rolling Stones,0.656,0.973,7,-3.479,1,0.232,0.194,0.137,0.974,135.903,217707,4
0BAeEMQNRNmmQE27k45OV2,Black and White,Greyhound,0.509,0.531,9,-7.299,1,0.102,1.11e-05,0.12,0.69,106.633,177187,4
3tm6LVXZJg0lG4hQm5ytrT,Brand New Key,Melanie,0.667,0.412,1,-7.544,1,0.817,0.0,0.107,0.82,83.816,144867,4
0k5nX8Akipz5DnBmo56UmQ,Brandy - Rerecorded 1972,Scott English,0.559,0.447,10,-13.185,1,0.708,2.35e-05,0.479,0.666,97.034,178511,4
1Tl3pEwaHkRbxPIBZFMiY2,Burundi Black - 2E Partie,Burundi Steiphenson Black,0.686,0.675,11,-10.849,0,0.17,0.747,0.308,0.576,165.344,226227,4
72rLswhYvQz9LRx3LogMIW,Butterfly,Danyel Gerard,0.461,0.468,7,-8.654,1,0.253,2.28e-05,0.101,0.515,81.192,205093,4
3cz75vkJ3NUMOUEGcjvIvc,Chinatown,The Move,0.562,0.766,0,-11.453,0,0.252,3.29e-06,0.0809,0.565,146.078,188573,4
2ZAqFu7QLIoNXSkvpwrKMU,Chirpy Chirpy Cheep Cheep,Middle Of The Road,0.548,0.542,4,-9.441,1,0.0838,0.0,0.202,0.97,129.854,177707,4
2tmp3qeYcaOYE2cUsQBkWH,Co-Co,Sweet,0.806,0.491,2,-12.1,1,0.092,0.0682,0.0729,0.963,120.497,191600,4
5mtBalvr6hNsh74B8iM8zJ,Daddy Don't You Walk So Fast,Daniel Boone,0.453,0.46,2,-12.66,1,0.375,3.65e-05,0.26,0.344,165.027,189000,4
1NeKY4qWsCnhY8fvhwQa7q,Didn't I (Blow Your Mind This Time),The Delfonics,0.484,0.59,9,-6.663,1,0.795,0.00306,0.155,0.324,140.588,201067,4
5h0SK1ozGSpiamNrTbVQDP,Don't Let It Die,Hurricane Smith,0.482,0.441,5,-10.486,1,0.0357,0.000299,0.158,0.457,91.857,155213,4
2ldidJstqAXYGIS1Hk5TIQ,Dream Baby (How Long Must I Dream),Glen Campbell,0.55,0.512,4,-7.109,1,0.377,0.00204,0.0841,0.645,80.252,152227,4
2XtCWyHZA0PZCwsAV05P5z,Everything's Tuesday,Chairmen Of The Board,0.743,0.404,0,-14.3,1,0.397,5.33e-06,0.117,0.719,117.538,170293,4
4liUIZvPF9E1I2CTAuNcr5,Fireball,Deep Purple,0.543,0.957,6,-7.874,0,0.000765,0.00133,0.148,0.877,121.317,203000,4
1c1vxrfoCDt9uV1xQ9kL7V,For All We Know,Shirley Bassey,0.418,0.458,9,-10.308,1,0.75,0.000485,0.187,0.394,126.422,166093,4
3zaIEaOgbhjUvxft0hdde0,Forget Me Not,Martha Reeves & The Vandellas,0.718,0.533,1,-9.395,1,0.24,0.0,0.14,0.736,102.34,177813,4
4ghQhwbA3zWM4SBnx2VVEd,"Freedom Come, Freedom Go",The Fortunes,0.802,0.7,10,-9.316,0,0.134,0.00104,0.0649,0.974,83.617,201973,4
3rEUXKfkeb6kPH6NCxkgCo,Get Down and Get With It,Slade,0.482,0.916,2,-4.772,1,0.0655,0.0792,0.162,0.524,149.152,230173,4
54vyi43W9XTQc1yhYm551v,Girls Are Out To Get You,The Fascinations,0.604,0.739,6,-7.364,1,0.259,7.38e-06,0.183,0.901,130.896,127514,4
1DfWmv1eJU1a9tuGpqKGFP,Gypsy Eyes,Jimi Hendrix,0.599,0.622,6,-7.019,1,0.222,0.0,0.536,0.907,117.574,223680,4
6fsSZbNL7XP9gf1kJ2l155,"Gypsys, Tramps & Thieves",Cher,0.476,0.677,0,-11.175,1,0.211,0.0,0.0601,0.691,170.879,158000,4
1txNotaGMAx0ihqiOHDVan,Gypsy Woman,Brian Hyland,0.61,0.685,11,-8.345,1,0.0952,7.83e-05,0.16,0.893,107.189,154440,4
2j24h8ZvzouJRg2HzHvRH4,Heaven Must Have Sent You - Mono Single,The Elgins,0.618,0.691,2,-3.663,0,0.141,4.83e-06,0.125,0.663,139.817,150947,4
7DH5dXVuQaqcKf9oTy9oUN,He'll Have to Go,Jim Reeves,0.554,0.186,1,-15.846,1,0.909,0.00144,0.11,0.2,81.181,138640,3
18SFEVHt61HnNrAcK8Rlos,He's Gonna Step On You Again - 2014 Remastered Version,John Kongos,0.705,0.728,0,-11.413,0,0.0141,0.343,0.245,0.737,107.088,267787,5
6ElbEXlLbjWiRgzS1HpM2J,Hey Girl Don't Bother Me,The Tams,0.79,0.264,10,-16.507,1,0.632,1.62e-06,0.0619,0.865,113.652,151093,4
4R5qHNB2gdxBM2LDNaJZeO,Hot Love - A Side,T. Rex,0.565,0.543,11,-8.505,0,0.0839,0.0521,0.0867,0.486,130.983,295480,4
4wOKTOwGVrie2GIbCMEe7U,I Am...I Said - Single Version,Neil Diamond,0.246,0.375,10,-14.409,1,0.141,4.97e-06,0.109,0.511,90.53,213200,4
5ZolwCsHOhtK8OPsevkztF,I Did What I Did For Maria,Tony Christie,0.634,0.833,7,-7.929,1,0.629,0.0,0.864,0.816,120.801,208587,4
3393zOPzr5FrrZWdSnAHQF,I Don't Blame You At All,Smokey Robinson & The Miracles,0.832,0.487,1,-11.182,1,0.119,0.0,0.0379,0.897,124.407,192667,4
1BWsOxeMx83OrKGCV4gxly,I Feel the Earth Move,Carole King,0.711,0.576,7,-8.784,0,0.648,0.00226,0.0528,0.644,120.117,178560,4
57ct8jKi6trntXiRV0NnXi,If You Could Read My Mind,Gordon Lightfoot,0.612,0.24,9,-12.821,1,0.745,7.86e-05,0.115,0.223,122.565,228840,4
771mxqxRBBAWTzBUcTJP3A,I Love You Because,Jim Reeves,0.557,0.152,5,-16.91,1,0.912,4.41e-06,0.0906,0.457,110.879,165453,4
5PBlU7JLNW2UoA3Dpwyyhg,I'm Leavin',Elvis Presley,0.516,0.319,2,-16.609,1,0.772,0.000947,0.12,0.551,148.097,229427,4
1fH7ea8rXWSqqS8dIxwODp,Indiana Wants Me,R. Dean Taylor,0.503,0.697,8,-8.315,1,0.0501,1.14e-05,0.332,0.841,90.328,226027,4
6bUf0NlihBuRZjRPK1XvsR,In My Own Time,Family,0.517,0.433,9,-11.862,0,0.266,3.09e-05,0.243,0.715,106.379,214000,4
4RFqi5JQduiSlRZCVlUDGH,It Don't Come Easy,Ringo Starr,0.609,0.624,7,-11.717,1,0.0396,0.000168,0.277,0.691,123.191,184333,4
22vqiTM3mI3r4P1P2N4qUi,I Think I Love You,The Partridge Family,0.413,0.6,3,-9.096,1,0.236,0.0,0.0457,0.725,204.692,175307,4
6FrTgEIdsFY7arVjvIESQv,I Think of You - Remastered,Perry Como,0.266,0.187,5,-15.558,1,0.6,0.000337,0.229,0.222,146.119,216200,4
5FUr6BfAHZb6mejFoXmlai,Jack in the Box,Clodagh Rodgers,0.672,0.781,7,-6.973,1,0.189,0.0,0.0729,0.823,119.489,179979,4
5BUVbe6Zt1jVgKFKMdp0p0,Jeepster,T. Rex,0.394,0.863,9,-6.239,1,0.0157,0.0116,0.0609,0.907,193.552,247773,4
4cAJ9ECCIzfqx7vlSv8ExX,Jig-A-Jig,East Of Eden,0.467,0.555,9,-12.749,1,0.00668,0.741,0.0928,0.919,120.533,224107,4
1VZ04sZSpTet7wVMyZphA8,Joy To The World,Three Dog Night,0.591,0.726,2,-13.545,1,0.0384,2.49e-06,0.119,0.968,129.057,214960,4
3YhDhoIFi1urzzfa1wVdSg,Keep on Dancing - Les McKeown Version,Bay City Rollers,0.647,0.778,4,-5.599,1,0.0725,0.0,0.183,0.867,167.169,159867,4
4Z0K8WzmzsPpX0Po6qMfEh,Knock Three Times,The Dawn,0.777,0.471,1,-12.655,1,0.221,0.0,0.3,0.905,122.458,180667,4
5SAmGrYC4PMYm7ngFffrhf,Lady Rose,Mungo Jerry,0.644,0.613,11,-10.67,1,0.739,1.46e-05,0.27,0.919,149.938,190827,4
58CUIzSxNpQUFvTCd8tntH,La-La Means I Love You,The Delfonics,0.365,0.548,2,-7.727,1,0.678,0.0,0.184,0.623,171.242,200907,4
1RF8q5ZoCfawjaHXbT01Ln,Let It Rock - Live At University Of Leeds / 1971,The Rolling Stones,0.409,0.977,2,-4.599,1,0.179,0.0733,0.517,0.494,142.349,193613,4
3hQHse94LvISO9m2ITQ8WR,Let's See Action,The Who,0.616,0.581,5,-11.246,1,0.2,2.86e-06,0.0638,0.646,111.283,239594,4
5WlcsPdriXqW1CCNktAZ24,Life Is a Long Song,Jethro Tull,0.52,0.518,2,-12.931,1,0.336,0.0213,0.224,0.953,168.388,198653,3
